,early_chatter_band_energy_growth,early_energy_growth_rate,early_hegr,early_instantaneous_amplitude_max,early_instantaneous_amplitude_mean,early_instantaneous_energy_max,early_instantaneous_energy_mean,early_short_term_spectral_energy_growth,freq_band_energy_ratio_band_1_0_50_hz,freq_band_energy_ratio_band_2_50_150_hz,freq_band_energy_ratio_band_3_150_300_hz,freq_band_energy_ratio_band_4_300_490_hz,freq_centroid,freq_chatter_band_ratio,freq_entropy,freq_harmonics_ratio,freq_peak,freq_sideband_ratio,freq_spectral_kurtosis,freq_spindle_harmonic_ratio,freq_spread,freq_tooth_harmonic_ratio,imf1_correlation,imf_1_bandwidth_hz,imf_1_centre_frequency_hz,imf_1_energy_ratio,imf_1_gate,imf_1_kurtosis,imf_1_source_correlation,imf_1_spectral_entropy,imf_2_bandwidth_hz,imf_2_centre_frequency_hz,imf_2_energy_ratio,imf_2_gate,imf_2_kurtosis,imf_2_source_correlation,imf_2_spectral_entropy,imf_3_bandwidth_hz,imf_3_centre_frequency_hz,imf_3_energy_ratio,imf_3_gate,imf_3_kurtosis,imf_3_source_correlation,imf_3_spectral_entropy,imf_bandwidth_mean,imf_centre_freq_mean,imf_count,imf_entropy_mean,imf_frequency_ordering_score,imf_max_adjacent_correlation,imf_max_energy_ratio,imf_mode_mixing_index,imf_orthogonality_index,imf_selected_count,physics_chatter_band_energy,physics_chatter_to_harmonic_energy_ratio,physics_forced_vibration_energy,physics_frequency_proximity,physics_peak_to_spindle_harmonic_distance_hz,physics_peak_to_tooth_harmonic_distance_hz,physics_sideband_strength,physics_spindle_frequency_hz,physics_tooth_passing_frequency_hz,time_clearance_factor,time_crest_factor,time_impulse_factor,time_kurtosis,time_mean_absolute,time_peak_to_peak,time_rms,time_shape_factor,time_skewness,time_std,time_variance,time_zero_crossing_rate,wavelet_cA_2_energy,wavelet_cA_2_energy_ratio,wavelet_cD_1_energy,wavelet_cD_1_energy_ratio,wavelet_cD_2_energy,wavelet_cD_2_energy_ratio,wavelet_dominant_ridge_hz,wavelet_entropy,wavelet_high_freq_ratio,wavelet_time_frequency_concentration,start_index,end_index
imf_1_spectral_entropy,0.9813199039131996,0.9523271064168898,-0.9258390919896035,-0.30482340736076735,-0.5850445610918457,-0.304992011565031,-0.6606903975685715,0.9322146643805468,0.991909319700694,-0.9867520602822506,-0.9999998755603209,-0.9996673742458809,-0.7588605379651596,-0.9677642021012867,-0.2969868713465237,0.5921223924680057,,0.5138806684585355,0.22914035731500482,0.9999974072812405,-0.9972916018144317,0.5921223924680057,0.6946442670082017,0.3268158457494601,-0.8519035560222028,0.07356102834519154,,0.9585530263067439,0.6946442670082017,1.0,0.995009437687351,-0.6541469573170158,-0.6838900064635831,,0.46549682730568254,-0.6521549078734455,0.9501722623520413,0.9614573041544946,0.9572055546780537,0.5900264097877582,,-0.8329653759321367,0.8522649005765162,0.9961262050214659,0.9865060105692267,0.9888616973839386,,0.9982119190846072,,-0.995149362877213,-0.6838900064635831,-0.9971044280185201,0.10271538486440299,,-0.5543657093016536,-0.888916984513058,0.2234966166734231,,,,0.27954352440702995,,,-0.7190341050995164,-0.5176520128145353,-0.6247795330216763,0.9905473659884635,-0.5471980176679772,-0.5913096997755963,-0.6372130365685919,-0.7597230976490007,0.4937578033732282,-0.6838718597883164,-0.6824639229306703,-0.9894556169228852,-0.481695949687886,-0.27918121126756323,0.986326393753862,0.9864630194146231,0.008791893244554625,0.006439503600361644,,0.5619090019706708,0.27918121126756296,-0.24137416511009865,0.18701784385363193,0.18701784385363193
imf_2_bandwidth_hz,0.9956187130343076,0.9171334339775142,-0.88350965850659,-0.398334339794516,-0.5012024722854741,-0.39849671648785495,-0.5824918334534219,0.891451117480719,0.9742921125555033,-0.965639611501193,-0.9950590923502509,-0.9972518525967805,-0.6900907999791759,-0.9378039087095424,-0.3907836380477607,0.5087591622476505,,0.4257179437375451,0.32512284249942336,0.994779641525894,-0.9849757701040477,0.5087591622476505,0.6193999026538198,0.23088315877298998,-0.7953969742135549,-0.026316602464259382,,0.9253403263616311,0.6193999026538198,0.995009437687351,1.0,-0.5754114031719052,-0.7532756382352092,,0.5514847365815794,-0.7245427301862705,0.9143261502120508,0.9840942638680078,0.9235510908533008,0.6676433061866985,,-0.8840196630426792,0.9002080268031686,0.9999292155913289,0.9979194159639769,0.969075607969599,,0.9872659515291669,,-0.9803670131959545,-0.7532756382352092,-0.9845405352216064,0.002949685089712833,,-0.6346440425660457,-0.8387743395842175,0.12512437456829345,,,,0.18234555181910297,,,-0.6461005424491504,-0.4296970118284507,-0.543752519591079,0.9719169262324874,-0.46095029902729334,-0.5078910039605647,-0.557133107012287,-0.8208138268924855,0.40452429652913363,-0.6076586299523881,-0.6061262939093622,-0.97006577748014,-0.3918502205224829,-0.18197452856453983,0.9978483200219413,0.9979024654297565,-0.0910289812139816,-0.09337141874714723,,0.47656613176736806,0.18197452856453944,-0.14333902552458375,0.08806414703866502,0.08806414703866502
imf_2_centre_frequency_hz,-0.4964151311811302,-0.8537135709987712,0.8914796696482314,-0.5209718021188295,0.9961200103587002,-0.5208206821528525,0.9999622955501118,-0.8835391745975267,-0.7448741198388261,0.76819054625174,0.6537695407575819,0.63442240810589,0.9889930237804279,0.8235572033352124,-0.5279682986645878,-0.9968523132847058,,-0.9850121475501715,0.5863516356047814,-0.6558676265964462,0.7080053668864995,-0.9968523132847058,-0.9984949637815443,-0.9286194460354799,0.9533787848854064,-0.8024379853224998,,-0.8425343723808214,-0.9984949637815443,-0.6541469573170158,-0.5754114031719052,1.0,-0.10446989470647762,,0.36491935980834883,-0.1467862422985825,-0.8573311837616822,-0.42096790064789374,-0.8450525994471528,0.22471497618646735,,0.12636464603344183,-0.16184276362511735,-0.5851016685211484,-0.521483604466559,-0.7594365674394212,,-0.6981886112027422,,0.7253819816407443,-0.10446989470647762,0.7097703826167012,-0.8195578434278559,,-0.2668677286875861,0.9279503269158733,-0.8834345691500788,,,,-0.9090759352972865,,,0.9960102979662779,0.9857618859853229,0.9992702734208706,-0.7517153181252499,0.9910299034513048,0.9967718820151877,0.999754086611189,0.0051450720844102675,-0.980726917807993,0.9992000234295162,0.9992752693984892,0.7567989218292106,0.9779338122204462,0.908918660695611,-0.5205502842342872,-0.5212597129181334,-0.762089432693144,-0.7605641749587932,,-0.9932375236129392,-0.9089186606956109,0.8918974736065168,-0.8653596723214577,-0.8653596723214577
imf_2_energy_ratio,-0.8114747032530605,-0.4287060258280164,0.3574487878121637,0.9033290426764053,-0.1915882475046375,0.9034049670551139,-0.09582972483382816,-0.37349119188524166,-0.5857371913688186,0.556465233210515,0.6842538953918437,0.7024787646688433,0.04383251500201498,0.47809241964464877,0.8997737403466686,0.18298816260143008,,0.2744452685133959,-0.8668801433795924,-0.6822268555633055,0.6283774759043926,0.18298816260143008,0.04976928450315709,0.466016087663618,0.2005255433510544,0.6773008236336879,,-0.44767567944321796,0.04976928450315709,-0.6838900064635831,-0.7532756382352092,-0.10446989470647762,1.0,,-0.9640676165932651,0.9990902995631327,-0.4223831609648622,-0.858133590487297,-0.4434748650911661,-0.9925684845960225,,0.9733544709478634,-0.9645090504589642,-0.7453969056893152,-0.7941129615367254,-0.5676831481757536,,-0.6390567297750378,,0.6087993781032321,1.0,0.6264288479357125,0.6554801716560308,,0.9863393093386202,0.2737216013321618,0.5582829545232529,,,,0.5093217503295779,,,-0.015303030772280207,-0.2702096160865081,-0.14238047450312655,-0.577347436519728,-0.23644181908328055,-0.18397916795824373,-0.1264986637322141,0.9939773807451716,0.29677081054887733,-0.06461373846889613,-0.06653757983369804,0.571008326388437,-0.3099364262594047,-0.5096464408766713,-0.79477706016114,-0.7942723973120273,0.7235442420567411,0.7251660887971176,,0.21922817610621348,0.5096464408766719,-0.5429394680337727,0.5888130706429142,0.5888130706429142
imf_2_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imf_2_kurtosis,0.6270698524277539,0.17329538045974907,-0.09649905019069525,-0.984823385756918,0.4454398127802424,-0.9848540962972755,0.3568206916082154,0.11363838966302484,0.34937499893391877,-0.3157434589559825,-0.4659383012031717,-0.48816770665752557,0.22314414634274288,-0.22758436173406624,-0.9833639423058029,-0.4375843539181418,,-0.5200402702370028,0.9681654921798533,0.4634802261943991,-0.39914153389186807,-0.4375843539181418,-0.3133087170346196,-0.6843180038553851,0.06694089803726598,-0.8484092741567815,,0.19404021710664324,-0.3133087170346196,0.46549682730568254,0.5514847365815794,0.36491935980834883,-0.9640676165932651,,1.0,-0.9745194750181773,0.16640982435960297,0.6909034799989965,0.18943490996008397,0.989230218592714,,-0.8774628827896148,0.8597052718778722,0.5415205179569132,0.6041201972652628,0.32858359288719036,,0.41176128141620094,,-0.3761716496994223,-0.9640676165932659,-0.39684583430206927,-0.8325546473881413,,-0.9946584888067351,-0.008374867553565956,-0.7586249935393332,,,,-0.7196386732604851,,,0.2803790277133342,0.5162752835148857,0.4002148713605659,0.3396934196872402,0.4860703488821,0.4384906105463476,0.38547616295078846,-0.9291492699769235,-0.5397959242348417,0.32739386176624435,0.3292149880860346,-0.3324010618829284,0.5513749796522862,0.7199006251570716,0.6049912082330652,0.60432926054711,-0.880922743683506,-0.8820336298126725,,-0.47054529106208165,-0.719900625157072,0.746521607738131,-0.7823779789477453,-0.7823779789477453
imf_2_source_correlation,-0.7858154529644593,-0.3897889009652489,0.3172963034029595,0.9207996697391695,-0.2332687163554589,0.9208687050097956,-0.13819102018027554,-0.3335927334982683,-0.5506407447346542,0.5205267484232025,0.6525330190772232,0.6714892618154715,0.001188892900545925,0.440202222492479,0.9175635333595366,0.22474638060582183,,0.31520289760286374,-0.8873506505319074,-0.6504269389875786,0.5946321366468276,0.22474638060582183,0.09231589528138064,0.5033232001006863,0.15856457101104016,0.708058677281467,,-0.40913567832728853,0.09231589528138064,-0.6521549078734455,-0.7245427301862705,-0.1467862422985825,0.9990902995631327,,-0.9745194750181773,1.0,-0.3833449909921823,-0.8354580108258501,-0.40484952345455205,-0.9968548678963578,,0.9626903322356193,-0.9523713031574699,-0.7162909460712439,-0.7674723586625849,-0.5320595717156825,,-0.6056747730529101,,0.5744144529047728,0.9990902995631296,0.5926183276673445,0.687089712107011,,0.992466746922662,0.23245650941996593,0.5931553138724344,,,,0.54555746202913,,,-0.057928849751914285,-0.31102222070214525,-0.18446122026251774,-0.5420028585644726,-0.27766229786104013,-0.22572859629207592,-0.16868574699280992,0.9883999175803538,0.3372243725764388,-0.1071105804919336,-0.10902728019139064,0.5354799301095536,-0.3501992681876774,-0.5458736588848854,-0.7681728984392785,-0.7676405355181103,0.7523227554714931,0.7538704595006265,,0.2606360857858007,0.5458736588848857,-0.5782574020784151,0.622745853787293,0.622745853787293
imf_2_spectral_entropy,0.8724522796890831,0.9999755903334008,-0.9975132160335421,0.007255213856677817,-0.8087027022133428,0.007078184165229961,-0.8617689500569803,0.998579720994521,0.9820577587144357,-0.9881573633161097,-0.95001663118493,-0.9418167133799267,-0.9240603317703403,-0.9980532137797187,0.015472068159112578,0.8138215088468501,,0.755692358916521,-0.08570854996166745,0.9508796454012414,-0.9705259144554637,0.8138215088468501,0.8842723858601593,0.6051392182016319,-0.97270527207341,0.38077641151886366,,0.9996054631970157,0.8842723858601593,0.9501722623520413,0.9143261502120508,-0.8573311837616822,-0.4223831609648622,,0.16640982435960297,-0.3833449909921823,1.0,0.8278398545235768,0.999726255782392,0.3089447140410778,,-0.6189751501874632,0.6467317001167684,0.9190798897958,0.8863134059866554,0.9859853119958595,,0.9671064338353477,,-0.9762294656056282,-0.4223831609648618,-0.9711259528450863,0.4076738427693549,,-0.2673022985230964,-0.9874157564610803,0.51620041691011,,,,0.564912271177522,,,-0.8998474968277128,-0.758568037025458,-0.8370436864217362,0.9839503417777455,-0.7808474592770042,-0.813235261530199,-0.8457050214669961,-0.5191694466750094,0.7402311363925769,-0.877231528203102,-0.8763043322452541,-0.9853024537331959,-0.7308709975381131,-0.5646008713769957,0.8858065094758133,0.8861918737712693,0.3200670798369044,0.3178374891996694,,0.7917692328383572,0.5646008713769953,-0.5318552966580165,0.4839245621890592,0.4839245621890592
imf_3_bandwidth_hz,0.996393736896346,0.8317391290375152,-0.7862446026692456,-0.5549435850198429,-0.33950713548600037,-0.5550908489781916,-0.42882884358823625,0.7967770475983853,0.9187734497818081,-0.9041126198551808,-0.9615943531721971,-0.9682286587819254,-0.5505471666957987,-0.8612145291541876,-0.5480889625717725,0.3477290356407315,,0.25820158807027893,0.48794734289041625,0.9608286981157574,-0.9386306727323659,0.3477290356407315,0.47008150772211044,0.05436348702510785,-0.6750757002489522,-0.20348355626734468,,0.8432694345130645,0.47008150772211044,0.9614573041544946,0.9840942638680078,-0.42096790064789374,-0.858133590487297,,0.6909034799989965,-0.8354580108258501,0.8278398545235768,1.0,0.8407380514183161,0.7892788672217359,,-0.9529997494752414,0.9632477662966995,0.9819109500808242,0.9935003108181718,0.9098248486634818,,0.9433029468811757,,-0.9297448503968968,-0.8581335904872963,-0.937764586591338,-0.17474352433439563,,-0.7618360299424309,-0.7287078829399012,-0.05311676913630543,,,,0.004776486523310229,,,-0.5002343046866657,-0.26245183747589024,-0.386014215407663,0.9146532149823722,-0.29596992897172114,-0.3467836502814736,-0.4007492492890904,-0.9092294394048389,0.23562695743306486,-0.45690636927623296,-0.45519054420284355,-0.9114959435423177,-0.22217709820656745,-0.004399153982830262,0.9936241849535641,0.9935301424993332,-0.26649061627940723,-0.2687572644618707,,0.3128095998636382,0.004399153982829903,0.03475350588015003,-0.09029345000457142,-0.09029345000457142
imf_3_centre_frequency_hz,0.8836474849684666,0.9998653276761562,-0.9955911489293628,-0.016143025858525794,-0.7947188742484864,-0.016320036773923186,-0.8496637911721564,0.9970598281408689,0.9862011165376229,-0.9914769674550075,-0.9570610557933056,-0.9494232131883654,-0.9148640005806344,-0.9992392212575143,-0.007926236068092693,0.800002459975121,,0.7401622566511973,-0.06237431289201207,0.9578621016343591,-0.9758988088620182,0.800002459975121,0.8731046510497059,0.586346856901611,-0.9670098946567098,0.3590378597747195,,0.9999889908377562,0.8731046510497059,0.9572055546780537,0.9235510908533008,-0.8450525994471528,-0.4434748650911661,,0.18943490996008397,-0.40484952345455205,0.999726255782392,0.8407380514183161,1.0,0.3311124367598735,,-0.6371818578775071,0.664399864706684,0.9280483307554368,0.896905543044467,0.9896187541266519,,0.9727932039501663,,-0.981033255276237,-0.4434748650911661,-0.9764418420282592,0.3861979168703027,,-0.28977464714516127,-0.9834453382662611,0.4960204442323199,,,,0.5454516801646669,,,-0.8893953459176938,-0.7431151273973162,-0.8240132796183232,0.9878559868768784,-0.766017173949452,-0.7993971845553561,-0.8329877600168468,-0.5390239606035409,0.72429755908306,-0.8657593135195412,-0.8647928212702544,-0.9890293588822255,-0.7147021967508835,-0.5451353796584568,0.8964214538848082,0.8967894845642158,0.2978133889435326,0.29556685345026795,,0.777261206958072,0.5451353796584566,-0.5118964105311227,0.4633172628314999,0.4633172628314999
imf_3_energy_ratio,0.7343316630766655,0.31558240743688576,-0.2411446311402537,-0.9488135067276527,0.3095975646229074,-0.9488694057988517,0.21624484636843705,0.2578343260438449,0.48275657802139005,-0.45122340235180286,-0.5904291225215146,-0.6106528462414882,0.07806359063169417,-0.3676603367551635,-0.9461861409842488,-0.30126092516784925,,-0.38942058056901985,0.9211010603423141,0.5881863423527898,-0.5290460710494599,-0.30126092516784925,-0.17093593933011217,-0.5702189304633899,-0.0798196716873503,-0.7617935649956366,,0.3355364576642048,-0.17093593933011217,0.5900264097877582,0.6676433061866985,0.22471497618646735,-0.9925684845960225,,0.989230218592714,-0.9968548678963578,0.3089447140410778,0.7892788672217359,0.3311124367598735,1.0,,-0.9382173845494644,0.9252097758065702,0.6587381649741998,0.7142535743406506,0.46328566627098017,,0.5407106004642921,,-0.5077375794927907,-0.9925684845960218,-0.5269208711225537,-0.7425087302387212,,-0.9990544200157004,-0.1546474815705817,-0.6550920244270013,,,,-0.6102579247719101,,,0.13686237479521932,0.3853622837714843,0.26176993983412267,0.47369934724076257,0.352921651169877,0.30222205690429665,0.24626836378911426,-0.9732554653944577,-0.41077050415541444,0.1855665945615242,0.18746075402093626,-0.46686636292884515,0.42332823289922156,0.6105568083598613,0.7150184469165909,0.714437181925981,-0.8021652915429823,-0.8035677283447846,,-0.3363260843269174,-0.6105568083598617,0.6410941873735025,-0.6827934136221858,-0.6827934136221858
imf_3_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imf_3_kurtosis,-0.9238558877434836,-0.6244477368079646,0.5620804151711246,0.7808991013592631,0.038574559749168146,0.7810096748296421,0.13497401930710343,-0.5762509613434705,-0.7559823699966244,0.7321613002164478,0.8332413140516118,0.8469587447840433,0.27174982152509575,0.6667547190238203,0.7757397309371226,-0.04732148910995464,,0.04663160714428312,-0.7294689943977348,-0.8317032097335718,0.7900128442875336,-0.04732148910995464,-0.1805783096276538,0.2507146641560719,0.41983052107415,0.4905522109382405,,-0.6407913049703207,-0.1805783096276538,-0.8329653759321367,-0.8840196630426792,0.12636464603344183,0.9733544709478634,,-0.8774628827896148,0.9626903322356193,-0.6189751501874632,-0.9529997494752414,-0.6371818578775071,-0.9382173845494644,,1.0,-0.9993573010888853,-0.8783953439746465,-0.9123185305164463,-0.7413321364912683,,-0.7984013558846142,,0.7744913098794309,0.9733544709478631,0.7884761561656638,0.46484010107175483,,0.9222850989141841,0.4869763591484131,0.35316364942305656,,,,0.2984156370082102,,,0.21438350951620605,-0.04223392515925747,0.08838279758187818,-0.7491914342537442,-0.00733788006285869,0.046314474112395504,0.10433553117620434,0.9926208842002117,0.06988807002286976,0.16593439426882037,0.1640328237124808,0.7440406534776436,-0.08366400437970473,-0.29877575931379047,-0.9127657371372864,-0.9124259363580178,0.5459803862786126,0.5479497585665493,,-0.010340732156038134,0.2987757593137908,-0.3359081455488743,0.38778314366487115,0.38778314366487115
imf_3_source_correlation,0.9369821047534594,0.652045052370696,-0.591367334939104,-0.7580053297324729,-0.07436977221123317,-0.7581207881445666,-0.17040592768090446,0.6051771253545568,0.7789614527561071,-0.7561070390246237,-0.8525257628585932,-0.8654726037956437,-0.30607286741066747,-0.6930419137983795,-0.7526200068594973,0.0830976010790248,,-0.010793948609372828,0.7044805360466384,0.8510714877951526,-0.8114823579011905,0.0830976010790248,0.2157196386259648,-0.21585175220255962,-0.4520952372557512,-0.4589997099933369,,0.667899510428351,0.2157196386259648,0.8522649005765162,0.9002080268031686,-0.16184276362511735,-0.9645090504589642,,0.8597052718778722,-0.9523713031574699,0.6467317001167684,0.9632477662966995,0.664399864706684,0.9252097758065702,,-0.9993573010888853,1.0,0.8949631760340044,0.9264107296093362,0.7649137669759045,,0.819472431462838,,-0.7966696036267427,-0.9645090504589633,-0.810017455716108,-0.4328028866479787,,-0.907837235390612,-0.5179724169635682,-0.31939989176085837,,,,-0.26401047927206245,,,-0.24925895852641725,0.006392081583923415,-0.12403239512712377,0.772453107376856,-0.0285125549898446,-0.08209292518684867,-0.13991951326915544,-0.9876361895742823,-0.03408411984363343,-0.2011774825453826,-0.19928853649380654,-0.7675128602361547,0.047889227236888196,0.2643744090113636,0.9268218799111191,0.9265094853425531,-0.5155972065596008,-0.5176114375348743,,0.046178853662517304,-0.264374409011364,0.3019284542432373,-0.35449221202979114,-0.35449221202979114
imf_3_spectral_entropy,0.9944356984560216,0.9218108472679842,-0.8890203245857997,-0.38739276486011687,-0.5114627428218782,-0.3875559692677665,-0.5921217793574011,0.8967792279688998,0.9769036429584235,-0.9686633846637974,-0.9961699499633769,-0.998062742879705,-0.6986528488234544,-0.9418681214483162,-0.3798040208604478,0.5189662947456101,,0.43645383860356246,0.3138481701430934,0.9959233805487917,-0.9869607558510426,0.5189662947456101,0.62869693504782,0.24244340689702515,-0.802551952979374,-0.014420801498211788,,0.92978582759384,0.62869693504782,0.9961262050214659,0.9999292155913289,-0.5851016685211484,-0.7453969056893152,,0.5415205179569132,-0.7162909460712439,0.9190798897958,0.9819109500808242,0.9280483307554368,0.6587381649741998,,-0.8783953439746465,0.8949631760340044,1.0,0.9970816686745694,0.9719430250094478,,0.9890887928091464,,-0.9826436948692681,-0.7453969056893148,-0.986554872051057,0.014847483493079608,,-0.6254042450520203,-0.8451932131479168,0.13692007058522684,,,,0.1940312267525393,,,-0.6551360295892116,-0.44041022354540016,-0.5536994241615514,0.9746480311104201,-0.47147631723889644,-0.5181042951064161,-0.5669740949378717,-0.813959604562947,0.41537676166941195,-0.6170650357638509,-0.615546729913022,-0.9728864640649709,-0.40276904320261614,-0.19366104758127944,0.996997595221511,0.9970616041200614,-0.07917387666644028,-0.08151872904764745,,0.4869924415064852,0.19366104758127908,-0.15510407473233315,0.09990974615406037,0.09990974615406037
imf_bandwidth_mean,0.999575910974316,0.8895273713570527,-0.8514711950888381,-0.45664331378574474,-0.4443687747102547,-0.4568008051152733,-0.5288734482849742,0.860382322744149,0.9577398696592204,-0.9468748164012318,-0.9865875666467483,-0.990400395458865,-0.6419940267738053,-0.9134697402115098,-0.44931736260887534,0.45219478981258515,,0.3664929243487278,0.38541721898339015,0.9861306256738258,-0.971792339800194,0.45219478981258515,0.5674945719647717,0.16767121217019934,-0.7546653835706284,-0.09071307327200061,,0.8989707326417469,0.5674945719647717,0.9865060105692267,0.9979194159639769,-0.521483604466559,-0.7941129615367254,,0.6041201972652628,-0.7674723586625849,0.8863134059866554,0.9935003108181718,0.896905543044467,0.7142535743406506,,-0.9123185305164463,0.9264107296093362,0.9970816686745694,1.0,0.9511496132429761,,0.9749555111133453,,-0.9656142890397487,-0.794112961536725,-0.9711991288872116,-0.06152972609173803,,-0.6831490714319985,-0.8019246891814215,0.060897181735839474,,,,0.11857354277781412,,,-0.5955466864825147,-0.37058510352892743,-0.4885120489885587,0.9547225824478935,-0.4027757475723607,-0.451295398136302,-0.5024336088545968,-0.85593307945213,0.34471982706508064,-0.5551895556350265,-0.5535849682805697,-0.9523905671996651,-0.33171740171270886,-0.1181988598375734,0.9999994021706793,0.9999999655799356,-0.15504546388059093,-0.15736904363985493,,0.418893403742848,0.11819885983757299,-0.07923301884916471,0.023657859876144216,0.023657859876144216
imf_centre_freq_mean,0.9417558879203303,0.9871269074041984,-0.9717751050751983,-0.15967421954786856,-0.6992353831368372,-0.1598489798918911,-0.7650574178013823,0.9756964617400051,0.9997557943623886,-0.99990801832403,-0.9887873226605075,-0.9846942140268127,-0.8473388856775874,-0.9944708166977355,-0.15155694307578846,0.7054674056339545,,0.635838730532902,0.08171087313705556,0.9891980590236894,-0.9971303067389982,0.7054674056339545,0.7939737334808392,0.4638400290680453,-0.9203607001148169,0.22117574632975495,,0.9902822329303831,0.7939737334808392,0.9888616973839386,0.969075607969599,-0.7594365674394212,-0.5676831481757536,,0.32858359288719036,-0.5320595717156825,0.9859853119958595,0.9098248486634818,0.9896187541266519,0.46328566627098017,,-0.7413321364912683,0.7649137669759045,0.9719430250094478,0.9511496132429761,1.0,,0.995990175475567,,-0.9987070374183066,-0.5676831481757545,-0.9973166294032694,0.24962138290304597,,-0.42431771762242854,-0.9471936139668619,0.3660796655016194,,,,0.4193334956024796,,,-0.8144634603113505,-0.6392301446984212,-0.7340328981124886,0.9999305293027945,-0.6656804589344102,-0.7047525495564503,-0.74482264688472,-0.6544801002391528,0.6176870207732625,-0.7848467041802899,-0.7836504892568927,-0.999991819999569,-0.6067625221735604,-0.4189909074960249,0.9508114598614785,0.9510685776877006,0.1575255192917523,0.15520199778819532,,0.6787683674735056,0.41899090749602463,-0.3831221693146974,0.3311460793105335,0.3311460793105335
imf_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imf_entropy_mean,0.968065664863404,0.9688601350290031,-0.946773390196287,-0.24734880250399516,-0.6324754640841964,-0.2475203317924079,-0.7043791019366616,0.9521804488427368,0.997723956065259,-0.9946851806146949,-0.9981819747889148,-0.9963382899685822,-0.7964318231703159,-0.9810883917541934,-0.2393784765282152,0.63923261674692,,0.5642398727284229,0.17054674622895324,0.9983454462495448,-0.9999047045383765,0.63923261674692,0.7364010198627107,0.38272343006703,-0.8816839966341582,0.13304183026010805,,0.9738695966271699,0.7364010198627107,0.9982119190846072,0.9872659515291669,-0.6981886112027422,-0.6390567297750378,,0.41176128141620094,-0.6056747730529101,0.9671064338353477,0.9433029468811757,0.9727932039501663,0.5407106004642921,,-0.7984013558846142,0.819472431462838,0.9890887928091464,0.9749555111133453,0.995990175475567,,1.0,,-0.9992502820094877,-0.6390567297750375,-0.9998670273886461,0.16198984294292693,,-0.5036259276153269,-0.9147082337979149,0.28135925899493436,,,,0.3364349383836469,,,-0.7592900317771955,-0.5678687606444165,-0.6703342073397089,0.9969754920438959,-0.5962508463321665,-0.6384570338361878,-0.6821409513654764,-0.7194966206775587,0.5448546067969136,-0.7262604843292962,-0.7249337962085757,-0.9963438816744582,-0.5332171363080831,-0.3360795741128634,0.9747117424164568,0.9748971255781377,0.06854814278629331,0.06620103029854446,,0.6103494913572659,0.33607957411286304,-0.2989494506197364,0.24540309470431723,0.24540309470431723
imf_frequency_ordering_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imf_max_adjacent_correlation,-0.9576340898926032,-0.9777200041880987,0.9585260622655,0.20965108726564805,0.6619893926888301,0.20982418385526377,0.731332059491656,-0.9632955069812802,-0.9995865461178862,0.9979256922164711,0.9951001616434774,0.992281213583324,0.8192469582561862,0.9878465936267113,0.20160931279890607,-0.6685259528920129,,-0.5957806199392744,-0.13227078642481,-0.995370798983964,0.9996895279632776,-0.6685259528920129,-0.7620415760729753,-0.4182041206687464,0.8992904202121411,-0.17131321674041913,,-0.9819320188343894,-0.7620415760729753,-0.995149362877213,-0.9803670131959545,0.7253819816407443,0.6087993781032321,,-0.3761716496994223,0.5744144529047728,-0.9762294656056282,-0.9297448503968968,-0.981033255276237,-0.5077375794927907,,0.7744913098794309,-0.7966696036267427,-0.9826436948692681,-0.9656142890397487,-0.9987070374183066,,-0.9992502820094877,,1.0,0.6087993781032325,0.9997487504015389,-0.20007235401863144,,0.4698013635842499,0.9296678870380727,-0.3182996109361508,,,,-0.37264115825075605,,,0.7839148470044767,0.5993103166833643,0.698560690063443,-0.9992368621018155,0.6268843932718807,0.6677758853614295,0.7099389618679874,0.6920695873251964,-0.5769100747444627,0.7523296450029177,0.7510581121102553,0.9989044846645979,0.5655696761057768,0.37229097268226313,-0.9653294347873097,-0.9655460440856112,-0.10712097816766021,-0.10478176157087704,,-0.6405595333580376,-0.37229097268226286,0.3356701246783221,-0.2827505344525804,-0.2827505344525804
